block_id,file,line_start,line_end,chapter_ids,linked_scene_ids,source_text,retention_status,adaptation_verification,source_layer_candidate
V3L24073,MAHABHARATA-3-AADIPARVA_djvu.txt,24073,24073,Adi184,G30-S01,ಗಂಧರ್ವಾಯ ದದೌ ಪ್ರೀತೋ ವಚನಂ ಚೇದಮಬ್ರವೀತ್‌ 11೩1! ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24075,MAHABHARATA-3-AADIPARVA_djvu.txt,24075,24076,Adi184,G30-S01,"ಅನಂತರ ಅರ್ಜುನನು ಗಂಧರ್ವನಿಗೆ ಸಂತೋಷದಿಂದ ವಿಧಿವತ್ತಾಗಿ 
ಆಗ್ನೇಯಾಸ್ಟವನ್ನು ಕೊಟ್ಟು ಈ ಮಾತನ್ನಾಡಿದನು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24078,MAHABHARATA-3-AADIPARVA_djvu.txt,24078,24078,Adi184,G30-S01,ತ್ಹಯ್ಯೇವ ತಾವತ್‌ ತಿಷ್ಠಂತು ಹಯಾ ಗಂಧರ್ವಸತ್ತಮ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24080,MAHABHARATA-3-AADIPARVA_djvu.txt,24080,24080,Adi184,G30-S01,ಕಾರ್ಯಕಾಲೇ ಗ್ರಹೀಷ್ಯಾಮಿ ಸ್ವಸ್ತಿ ತೇಶಸ್ತಿತಿ ಚಾಬ್ರವೀತ್‌ 11೪॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24083,MAHABHARATA-3-AADIPARVA_djvu.txt,24083,24084,Adi184,G30-S01,"ಗಂಧರ್ವಶ್ರೇಷ್ಠನೇ, ಅಶ್ವಗಳು ನಿನ್ನ ಬಳಿಯಲ್ಲಿಯೇ ಇರಲಿ. ನನಗೆ ಬೇಕಾದಾಗ 
ಅವುಗಳನ್ನು ತೆಗೆದುಕೊಳುವೆನು. ನಿನಗೆ ಮಂಗಳವಾಗಲಿ. ಎಂದು ಹೇಳಿದನು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24087,MAHABHARATA-3-AADIPARVA_djvu.txt,24087,24087,Adi184,G30-S01,-936- ಮಹಾಭಾರತ ಆದಿಪರ್ವ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24090,MAHABHARATA-3-AADIPARVA_djvu.txt,24090,24091,Adi184,G30-S01,"ತೇ5ನ್ಯೋನ್ಯಮಭಿಸಂಪೂಜ್ಯ ಗಂಧರ್ವ: ಪಾಂಡವಶ್ಚ ಹ । 
ರಮ್ಯಾದ್‌ ಭಾಗೀರಥೀಕಚ್ಛಾದ್‌ ಯಥಾಕಾಮಂ ಪ್ರತಸ್ಥಿರೇ 11೫1! ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24094,MAHABHARATA-3-AADIPARVA_djvu.txt,24094,24095,Adi184,G30-S01,"ಆ ಪಾಂಡವನೂ ಮತ್ತು ಗಂಧರ್ವನೂ ಪರಸ್ಪರವಾಗಿ ಸತ್ತರಿಸಿ ರಮ್ಯವಾದ 
ಭಾಗೀರಥೀತೀರದಿಂದ ತಮಗೆ ಇಷ್ಟವಾದ ಕಡೆಗೆ ಹೊರಟರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24098,MAHABHARATA-3-AADIPARVA_djvu.txt,24098,24099,Adi184,G30-S01,"ತತ ಉತ್ಕಚಕಂ ತೀರ್ಥೆಂ ಗತ್ವಾ ಧೌಮ್ಯಾಶ್ರಮಾಂತಿಕೇ । 
ತಂ ವವ್ರುಃ ಪಾಂಡವಾ ಧೌಮ್ಯಂ ಪೌರೋಹಿತ್ಯಾಯ ಪಾಂಡವ ॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24102,MAHABHARATA-3-AADIPARVA_djvu.txt,24102,24104,Adi184,G30-S01,"ಎಲೈ ಪಾಂಡವನೇ, ಅನಂತರ ಪಾಂಡವರು ಹೋಗಿ ಉತ್ಕಚಕತೀರ್ಥದ 
ಸಮೀಪದ ಆಶ್ರಮದಲ್ಲಿಧೌಮ್ಯರನ್ನುಕಂಡು ಅವರನ್ನು ಪುರೋಹಿತನನ್ನಾಗಿ ವರಣ 
ಮಾಡಿದರು. | ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24107,MAHABHARATA-3-AADIPARVA_djvu.txt,24107,24109,Adi184,G30-S01,"ತಾಂಶ್ಚಾಪಿ ಪ್ರತಿಜಗ್ರಾಹ ಸರ್ವವೇದವಿದಾಂ ವರಃ । 
ಪಾದ್ಯೇನ ಫಲಮೂಲೇನ ಪೌರೋಹಿತ್ಯೇನ ಚೈವ ಹ । 
ತೇನ ಚಾಶಂಸಿರೇ ಲಬ್ಬಾ ಂಶ್ರಿಯಂ ರಾಜ್ಯಂ ಚ ಪಾಂಡವಾಃ ೭! ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24112,MAHABHARATA-3-AADIPARVA_djvu.txt,24112,24115,Adi184,G30-S01,"ಸರ್ವವೇದಜ್ಞರಲ್ಲಿ ಶ್ರೇಷ್ಠರಾದ ಧೌಮ್ಯರು ಆ ಪಾಂಡವರನ್ನು 
ಪಾದ್ಯ-ಫಲಮೂಲಗಳಿಂದ ಸತ್ತರಿಸಿ, ಪೌರೋಹಿತ್ಯವನ್ನು ಸಮ್ಮತಿಸಿ ಸ್ವೀಕರಿಸಿದರು. 
ಪಾಂಡವರು ಅವರನ್ನು ಪುರೋಹಿತರನ್ನಾಗಿ ಪಡೆದು ತಾವು ರಾಜ್ಯವನ್ನೂ ಮತ್ತು 
ರಾಜಲಕ್ಷ್ಮಿ ಯನ್ನೂ ಪಡೆದಂತೆಯೇ ಭಾವಿಸಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24118,MAHABHARATA-3-AADIPARVA_djvu.txt,24118,24120,Adi184,G30-S01,"ಬ್ರಾಹ್ಮಣಂ ತಂ ಪುರಸ್ಕೃತ್ಯ ಪಾಂಚಾಲ್ಯಾಶ್ಚ ಸ್ವಯಂವರೇ । 
ಮಾತೃಷಪ್ಠಾಸ್ತತಸ್ತೇನ ಗುರುಣಾ ಸಹ ಸಂಗತಾಃ । 
ನಾಥವಂತಮಿವಾತ್ಮಾನಂ ಮೇನಿರೇ ಭರತರ್ಷಭಾಃ nS ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24123,MAHABHARATA-3-AADIPARVA_djvu.txt,24123,24125,Adi184,G30-S01,"ಪಾಂಚಾಲಿಯ ಸ್ವಯಂವರಕ್ಕೆ ಹೋಗಲು ಉದ್ದೇಶಿಸಿದ್ದ ಆ ಭರತರ್ಷಭರು 
ಗುರುಗಳಾದ ಆ ಬ್ರಾಹ್ಮಣರ ಜೊತೆಯಲ್ಲಿ ಸಂಗತರಾಗಿ ತಾಯಿಯ ಜೊತೆಯಲ್ಲಿ 
ತಾವು ಇಂದು ಸನಾಥರಾಗಿದ್ದೇವೆ ಎಂದು ತಿಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24128,MAHABHARATA-3-AADIPARVA_djvu.txt,24128,24128,Adi184,G30-S01,ಸ್ವಯಂವರ ಪರ್ವ -537- ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24131,MAHABHARATA-3-AADIPARVA_djvu.txt,24131,24132,Adi184,G30-S01,"ಸಹಿ ವೇದಾರ್ಥತತ್ವಜಸ್ತೇಷಾಂ ಗುರುರುದಾರಧೀಃ । 
ವೇದವಿಚ್ಛೆವ ವಾಗ್ಮೀ ಚ ಧೌಮ್ಯಃ ಶ್ರೀಮಾನ್‌ ದ್ವಿಜೋತ್ತಮಃ [al ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24135,MAHABHARATA-3-AADIPARVA_djvu.txt,24135,24136,Adi184,G30-S01,"ಆ ಧೌಮ್ಯರು ವೇದವನ್ನೂ ವೇದಾರ್ಥವನ್ನೂ ತಿಳಿದ ಕಾಂತಿಯುಕ್ತರಾದ 
ಉದಾರಬುದ್ಧಿಯುಳ್ಳ ವಾಗ್ಠಿಗಳಾದ ಬ್ರಾಹ್ಮಣಶ್ರೇಷ್ಠರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24138,MAHABHARATA-3-AADIPARVA_djvu.txt,24138,24138,Adi184,G30-S01,ತೇಜಸಾ ಚೈವ ಬುದ್ಧಾ 3 ಚೆ ರೂಪೇಣ ಯಶಸಾ ಶ್ರಿಯಾ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24140,MAHABHARATA-3-AADIPARVA_djvu.txt,24140,24140,Adi184,G30-S01,ಮಂತ್ರೆಶ್ಚ ವಿವಿಧ್ಫೈರ್ಧೌಮ್ಯಸ್ತುಲ್ಯ ಆಸೀದ್‌ ಬೃಹಸ್ತತೇಃ noon ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24142,MAHABHARATA-3-AADIPARVA_djvu.txt,24142,24144,Adi184,G30-S01,"ಧೌಮ್ಯರು ತೇಜಸ್ಸಿನಿಂದಲೂ, ಬುದ್ಧಿಯಿಂದಲೂ, ರೂಪದಿಂದಲೂ, 
ಕೀರ್ತಿಯಿಂದಲೂ, ಕಾಂತಿಯಿಂದಲೂ, ಅನೇಕ ಮಂತ್ರಗಳಿಂದಲೂ ಬೃಹಸ್ಟತಿಗಳಿಗೆ 
ಸಮಾನರಾಗಿದ್ದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24146,MAHABHARATA-3-AADIPARVA_djvu.txt,24146,24146,Adi184,G30-S01,ಸ ಚಾಪಿ ವಿಪ್ರಸ್ತಾನ್‌ ಮೇನೇ ಸಭಾವಾಭ್ಯಧಿಕಾನ್‌ ಭುವಿ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24148,MAHABHARATA-3-AADIPARVA_djvu.txt,24148,24148,Adi184,G30-S01,ತೇನ ಧರ್ಮವಿದಾ ಪಾರ್ಥಾ ಯೋಜ್ಯಾಃ ಸರ್ವವಿದಾ ವೃತಾಃ ॥೧೧॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24150,MAHABHARATA-3-AADIPARVA_djvu.txt,24150,24152,Adi184,G30-S01,"ಬ್ರಾಹ್ಮಣರಾದ ಆ ಧೌಮ್ಯರಾದರೋ ಆ ಪಾಂಡವರನ್ನು ಸಭಾವದಿಂದಲೇ 
ತಮಗಿಂತ ಉತ್ತಮರಾದವರೆಂದು ತಿಳಿದರು. ಧರ್ಮಜ್ಞರೂ, ಸರ್ವಜ್ಞರೂ ಆದ 
ಅವರು ಪಾಂಡವರನ್ನು ಶಿಷ್ಯರನ್ನಾಗಿ ಸ್ವೀಕರಿಸಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24154,MAHABHARATA-3-AADIPARVA_djvu.txt,24154,24154,Adi184,G30-S01,ಮೇನಿರೇ ಸಹಿತಾ ವೀರಾಃ ಪ್ರಾಪ್ತಂ ರಾಜ್ಯಂ ಸ್ವಧರ್ಮತಃ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24156,MAHABHARATA-3-AADIPARVA_djvu.txt,24156,24156,Adi184,G30-S01,ಬುದ್ಧಿವೀರ್ಯಬಲೋತ್ಪಾಹೈರ್ಯುಕ್ತಾ ದೇವಾ ಇವಾಪರಾಃ 11೧೨! ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24158,MAHABHARATA-3-AADIPARVA_djvu.txt,24158,24160,Adi184,G30-S01,"ಧೌಮ್ಯರನ್ನು ಗುರುಗಳಾಗಿ ಹೊಂದಿ ಬುದ್ಧಿ, ವೀರ್ಯ, ಬಲೋತ್ಸಾಹ- ಗಳಿಂದ 
ಯುಕ್ತರಾಗಿ ದೇವತೆಗಳಂತಿದ್ದಆ ವೀರರಾದ ಪಾಂಡವರು ಧರ್ಮದಿಂದ ರಾಜ್ಯವನ್ನು 
ಸಂಪಾದಿಸಿದಂತೆಯೇ ಭಾವಿಸಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24163,MAHABHARATA-3-AADIPARVA_djvu.txt,24163,24163,Adi184,G30-S01,ಮೇನಿರೇ ಸಹಿತಾ ಗಂತುಂ ಪಾಂಚಾಲ್ಯಾಸ್ತಂ ಸ್ಹಯಂವರಮ್‌ | ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24166,MAHABHARATA-3-AADIPARVA_djvu.txt,24166,24167,Adi184,G30-S01,"ತತಸ್ತೇ ನರಶಾರ್ದೂಲಾ ಭ್ರಾತರಃ ಪಂಚ ಪಾಂಡವಾಃ । 
ಪ್ರಯಯುರ್ದ್ರೌಪದೀಂ ದ್ರಷ್ಟುಂ ತಂ ಚ ದೇವಮಹೋತ್ತವಮ್‌ ॥1೧೩॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24170,MAHABHARATA-3-AADIPARVA_djvu.txt,24170,24170,Adi184,G30-S01,-538- ಮಹಾಭಾರತ ಆದಿಪರ್ವ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24173,MAHABHARATA-3-AADIPARVA_djvu.txt,24173,24175,Adi184,G30-S01," ಪಾಂಚಾಲಿಯ ಸ್ವಯಂವರಕ್ಕೆ ಜೊತೆಯಲ್ಲಿಯೇ ಹೋಗಲು ನಿರ್ಧರಿಸಿ. 
ನರಶಾರ್ದೂಲರಾದ, ಅಣ್ಣತಮ್ಮಂದಿರಾದ ಆ ಪಂಚಪಾಂಡವರು ದ್ರೌಪದಿಯನ್ನೂ 
ಮತ್ತು ಆ ದೇವಮಹೋತ್ಸವವನ್ನೂ ನೋಡುವುದಕ್ಕಾಗಿ ಹೊರಟರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24178,MAHABHARATA-3-AADIPARVA_djvu.txt,24178,24180,Adi184,G30-S01,"ತೇ ಪ್ರಯಾತಾ ನರವ್ಯಾಘ್ರಾ ಮಾತ್ರಾ ಸಹ ಪರಂತಪಾಃ । 
ಬ್ರಾಹ್ಮಣಾನ್‌ ದದೃಶುರ್ಮಾರ್ಗೇ ಗಚ್ಛತಃ ಸಗಣಾನ್‌ ಬಹೂನ್‌ ॥೧೪॥ 
ತಾನೂಚುರ್ಬ್ರಾಹ್ಮಣಾ ರಾಜನ್‌ ಪಾಂಡವಾನ್‌ ಬ್ರಹ್ಮಚಾರಿಣಃ । ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24183,MAHABHARATA-3-AADIPARVA_djvu.txt,24183,24183,Adi184,G30-S01,ಕ್ವ ಭವಂತೋ ಗಮಿಷ್ಯಂತಿ ಕುತೋ ವಾ55ಗಚ್ಛತೇತಿ ಹ 11೧೫! ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24186,MAHABHARATA-3-AADIPARVA_djvu.txt,24186,24189,Adi184,G30-S01,"ಪರಂತಪರಾದ ಆ ನರವ್ಯಾಘ್ರರು ತಾಯಿಯ ಜೊತೆಯಲ್ಲಿ ಹೊರಟು 
ಮಾರ್ಗದಲ್ಲಿಹೋಗುತ್ತಿದ್ದಅನೇಕ ಬ್ರಾಹ್ಮಣ ಸಮೂಹಗಳನ್ನುನೋಡಿದರು. ರಾಜನೇ, 
ಬ್ರಹ್ಮಚಾರಿಗಳಾದ ಆ ಪಾಂಡವರನ್ನು ನೋಡಿ, ಆ ಬ್ರಾಹ್ಮಣರು ನೀವು ಎಲ್ಲಿಗೆ 
ಹೋಗುತ್ತಿರುವಿರಿ, ಎಲ್ಲಿಂದ ಬಂದಿದ್ದೀರಿ ಎಂದು ಕೇಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24192,MAHABHARATA-3-AADIPARVA_djvu.txt,24192,24192,Adi184,G30-S01,ಯುಧಿಷ್ಠಿರಃ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24195,MAHABHARATA-3-AADIPARVA_djvu.txt,24195,24196,Adi184,G30-S01,"ಆಗತಾನೇಕಚಕ್ರಾಯಾಃ ಸೋದರ್ಯಾನ್‌ ದೇವದರ್ಶಿನಃ । 
ಭವಂತೋ ಹಿ ವಿಜಾನಂತು ಸಹಿತಾನ್‌ ಮಾತೃಚಾರಿಣಃ Je] ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24199,MAHABHARATA-3-AADIPARVA_djvu.txt,24199,24200,Adi184,G30-S01,"ನಾವೆಲ್ಲರೂ ಏಕಚಕ್ರನಗರದಿಂದ ಬಂದ ಅಣ್ಣ-ತಮ್ಮಂದಿರು. ನಾವು ತಾಯಿಯ 
ಜೊತೆಯಲ್ಲಿ ಒಟ್ಟಿಗೆ ದೇವರ ದರ್ಶನಕ್ಕಾಗಿ ಹೋಗುತ್ತಿದ್ದೇವೆಂದು ತಿಳಿಯಿರಿ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24203,MAHABHARATA-3-AADIPARVA_djvu.txt,24203,24203,Adi184,G30-S01,ಬ್ರಾಹ್ಮಣಾಃ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24206,MAHABHARATA-3-AADIPARVA_djvu.txt,24206,24207,Adi184,G30-S01,"ಗಚ್ಛತಾದ್ಯೈವ ಪಾಂಚಾಲಾನ್‌ ದ್ರುಪದಸ್ಯ ನಿವೇಶನಮ್‌ । 
ಸ್ವಯಂವರೋ ಮಹಾನತ್ರ ಭವಿತಾ ಸುಮಹೋತ್ತವಃ 11೧೭ಟ॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24210,MAHABHARATA-3-AADIPARVA_djvu.txt,24210,24211,Adi184,G30-S01,"ಈ ದಿನವೇ ಪಾಂಚಾಲದೇಶದಲ್ಲಿ ದ್ರುಪದನ ಮನೆಗೆ ಹೋಗಿ. ಅಲ್ಲಿ ದೊಡ್ಡ 
ಸ್ಹಯಂವರವೂ, ದೊಡ್ಡ ಉತ್ಸವವೂ ನಡೆಯಲಿದೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24213,MAHABHARATA-3-AADIPARVA_djvu.txt,24213,24213,Adi184,G30-S01,ಏಕಸಾರ್ಥಂ ಪ್ರಯಾತಾಃ ಸ್ನೋ ವಯಮಪೃತ್ರ ಗಾಮಿನಃ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24215,MAHABHARATA-3-AADIPARVA_djvu.txt,24215,24215,Adi184,G30-S01,ತತ್ರ ಹ್ಯದ್ದುತಸಂಕಾಶೋ ಭವಿತಾ ಸುಮಹೋತ್ಸವಃ 11೧೮॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24218,MAHABHARATA-3-AADIPARVA_djvu.txt,24218,24218,Adi184,G30-S01,ಸ್ವಯಂವರ ಪರ್ವ -539- ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24221,MAHABHARATA-3-AADIPARVA_djvu.txt,24221,24227,Adi184,G30-S01,"ನಾವೆಲ್ಲರೂ ಜೊತೆಯಾಗಿ ಅಲ್ಲಿಗೇ ಹೋಗುತ್ತಿದ್ದೇವೆ. ಅಲ್ಲಿ ಅದುತವಾದ 
ಮಹೋತ್ಸವವು ನಡೆಯಲಿದೆ. 
ಯಜ್ಞಸೇನಸ್ಯ ದುಹಿತಾ ದ್ರುಪದಸ್ಯ ಮಹಾತ್ನನಃ । 
ಜು ಶೆ ೪ 
ವೇದಿಮಧ್ಯಾತ್‌ ಸಮುತ್ಪನ್ನಾ ಪದ್ಗಪತ್ರನಿಭೇಕ್ಷಣಾ Ho 
ಮಹಾತ್ಮನಾದ ದ್ರುಪದನ ಮಗಳು ವೇದಿಮಧ್ಯದಿಂದ ಜನಿಸಿದ್ದಾಳೆ. ಯಜ್ಞಸೇನನ 
ಮಗಳಾದ ಅವಳು ಪದ್ಧನೇತ್ರೆ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24230,MAHABHARATA-3-AADIPARVA_djvu.txt,24230,24230,Adi184,G30-S01,ದರ್ಶನೀಯಾನವದ್ಯಾಂಗೀ ಸುಕುಮಾರೀ ಮನಸ್ವಿನೀ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24232,MAHABHARATA-3-AADIPARVA_djvu.txt,24232,24232,Adi184,G30-S01,ಧೃಷ್ಟದ್ಯುಮ್ನಸ್ಯ ಭಗಿನೀ ದ್ರೋಣಶತ್ರೋಃ ಪ್ರತಾಪಿನಃ Tle] ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24234,MAHABHARATA-3-AADIPARVA_djvu.txt,24234,24236,Adi184,G30-S01,"ಅವಳು ಮನೋಹರವಾದ, ನಿರ್ದುಷವಾದ ಅಂಗಗಳಿಂದ ಕೂಡಿದವಳು. 
ಸುಕಮಾರಿ ಮತ್ತು ಧೈರ್ಯಶಾಲಿನಿ. ಪ್ರತಾಪಶಾಲಿಯಾದ ದ್ರೋಣಶತ್ರುವಾದ 
ಧೃಷ್ಟದ್ಯುಮ್ನನ ತಂಗಿ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24238,MAHABHARATA-3-AADIPARVA_djvu.txt,24238,24238,Adi184,G30-S01,ಯೋ ಜಾತಃ ಕವಚೀ ಖಡ್ಗೀ ಸಶರಃ ಸಶರಾಸನಃ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24240,MAHABHARATA-3-AADIPARVA_djvu.txt,24240,24240,Adi184,G30-S01,ಸುಸಮಿದ್ದೇ ಮಹಾಬಾಹುಃ ಪಾವಕೇ ಪಾವಕಪ್ರಭಃ 1|೨೧॥1 ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24242,MAHABHARATA-3-AADIPARVA_djvu.txt,24242,24242,Adi184,G30-S01,ಸಸಾ ತಸ್ಯಾನವದ್ಯಾಂಗೀ ದ್ರೌಪದೀ ತನುಮಧ್ಯಮಾ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24244,MAHABHARATA-3-AADIPARVA_djvu.txt,24244,24244,Adi184,G30-S01,ನೀಲೋತ್ಸಲಸಮೋ ಗಂಧೋ ಯಸ್ಯಾಃ ಕ್ರೋಶಾತ್‌ ಪ್ರವಾಯತಿ ॥೨೨॥॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24246,MAHABHARATA-3-AADIPARVA_djvu.txt,24246,24250,Adi184,G30-S01,"ಯಾವ ಧೃಷ್ಟದ್ಯುಮ್ನನನು ಸುಸಮಿದ್ಧವಾದ ಅಗ್ನಿಕುಂಡದಿಂದ ಕವಚವನ್ನು ಧರಿಸಿ, 
ಧನುಸ್ಸು ಬಿಲ್ಲು-ಬಾಣಗಳನ್ನು ಹಿಡಿದು ಅಗ್ನಿಯ ಕಾಂತಿಯನ್ನು ಹೊಂದಿ, 
ಮಹಾಬಾಹುವಾಗಿ ಜನಿಸಿದನೋ, ಕೃಶೋದರಿಯಾದ ಅನವದ್ಯಾಂಗಿಯಾದ 
ದ್ರೌಪದಿಯು ಅವನ ತಂಗಿ. ಅವಳ ನೀಲೋತ್ಸಲ- ಸಮಾನವಾದ ಗಂಧವು ಒಂದು 
ಕ್ರೋಶದ ದೂರದಿಂದಲೂ ಬೀಸುತ್ತದೆ. ” ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24253,MAHABHARATA-3-AADIPARVA_djvu.txt,24253,24254,Adi184,G30-S01,"ತಾಂ ಯಜ್ಞಶ್ಛೇನಸ್ಯ ಸುತಾಂ ಸ್ವಯಂವರಕೃತಕ್ಷಣಾಮ್‌ । 
ಗಚ್ಚಾಮಹೇ ವಯಂ ದ್ರಷ್ಟುಂ ತಂ ಚ ದೇವಮಹೋತ್ಸವಮ್‌ ॥೨೩॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24257,MAHABHARATA-3-AADIPARVA_djvu.txt,24257,24257,Adi184,G30-S01,-538- ಮಹಾಭಾರತ ಆದಿಪರ್ವ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24260,MAHABHARATA-3-AADIPARVA_djvu.txt,24260,24262,Adi184,G30-S01,"ಪಾಂಚಾಲಿಯ ಸ್ವಯಂವರಕ್ಕೆ ಜೊತೆಯಲ್ಲಿಯೇ ಹೋಗಲು ನಿರ್ಧರಿಸಿ. 
ನರಶಾರ್ದೂಲರಾದ; ಅಣ್ಣತಮ್ಮಂದಿರಾದ ಆ ಪಂಚಪಾಂಡವರು ದ್ರೌಪದಿಯನ್ನೂ 
ಮತ್ತು ಆ ದೇವಮಹೋತ್ಸವವನ್ನೂ ನೋಡುವುದಕ್ಕಾಗಿ ಹೊರಟರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24265,MAHABHARATA-3-AADIPARVA_djvu.txt,24265,24267,Adi184,G30-S01,"ತೇ ಪ್ರಯಾತಾ ನರವ್ಯಾಘ್ರಾ ಮಾತ್ರಾ ಸಹ ಪರಂತಪಾಃ । 
ಬ್ರಾಹ್ಮಣಾನ್‌ ದದೃಶುರ್ಮಾರ್ಗೇ ಗಚ್ಛತಃ ಸಗಣಾನ್‌ ಬಹೂನ್‌ ॥೧೪॥ 
ತಾನೂಚುರ್ಬ್ರಾಹ್ಮಣಾ ರಾಜನ್‌ ಪಾಂಡವಾನ್‌ ಬ್ರಹ್ಮಚಾರಿಣಃ । ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24270,MAHABHARATA-3-AADIPARVA_djvu.txt,24270,24270,Adi184,G30-S01,ಕ್ವ ಭವಂತೋ ಗಮಿಪ್ಯಂತಿ ಕುತೋ ವಾ55ಗಚ್ಛತೇತಿ ಹ 1೧೫1 ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24273,MAHABHARATA-3-AADIPARVA_djvu.txt,24273,24277,Adi184,G30-S01,"ಪರಂತಪರಾದ ಆ ನರವ್ಯಾಘಫುರು' ತಾಯಿಯ ಜೊತೆಯಲ್ಲಿ ಹೊರಟು 
ಮಾರ್ಗದಲ್ಲಿ ಹೋಗುತ್ತಿದ್ದಅನೇಕೆ ಬ್ರಾಹ್ಮಣ ಸಮೂಹಗಳನ್ನುನೋಡಿದರು. ರಾಜನೇ, 
ಬ್ರಹ್ಮಚಾರಿಗಳಾದ ಆ ಪಾಂಡವರನ್ನು ನೋಡಿ, ಆ ಬ್ರಾಹ್ಮಣರು ನೀವು ಎಲ್ಲಿಗೆ 
ಹೋಗುತ್ತಿರುವಿರಿ, ಎಲ್ಲಿಂದ ಬಂದಿದ್ದೀರಿ ಎಂದು ಕೇಳಿದರು. 
ಯುಧಿಷ್ಠಿರಃ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V3L24280,MAHABHARATA-3-AADIPARVA_djvu.txt,24280,24281,Adi184,G30-S01,"ಆಗತಾನೇಕಚಕ್ರಾಯಾಃ ಸೋದರ್ಯಾನ್‌ ದೇವದರ್ಶಿನಃ । 
ಭವಂತೋ ಹಿ ವಿಜಾನಂತು ಸಹಿತಾನ್‌ ಮಾತೃಚಾರಿಣಃ 11೧೬॥। ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
